OBJECT_NAME,NORAD_CAT_ID,INCLINATION,APOAPSIS,PERIAPSIS,BSTAR,iso_score,pca_score,combined_score,anomaly_flag
STARLINK-35712,66215,53.1599,475.926,474.467,0.00083102367,0.06224711018641702,0.00492595310082624,0.03358653164362163,0
STARLINK-35709,66216,53.1577,476.013,474.29,0.0012375,0.04712336106328994,0.0011335482184962474,0.024128454640893093,0
STARLINK-35700,66217,53.1606,476.075,474.198,0.0011011,0.07819331262211386,0.0037425951700625236,0.04096795389608819,0
STARLINK-35722,66218,53.1578,476.059,474.273,0.0010193,0.06749654962151802,0.003822864229414786,0.035659706925466404,0
STARLINK-35737,66219,53.1603,475.697,474.542,0.0014709196,0.08850968589252411,0.004356846297121102,0.04643326609482261,0
STARLINK-35677,66220,53.1586,476.595,473.654,0.0013582,0.1277439493531022,0.0030852706467768163,0.06541460999993952,0
STARLINK-35704,66221,53.1581,476.049,474.109,0.0011216,0.04523343962602226,0.0005131321924067794,0.02287328590921452,0
STARLINK-35666,66222,53.159,475.815,474.344,0.0010403,0.03567078871390958,0.0020296461079065977,0.018850217410908088,0
STARLINK-35664,66223,53.1587,476.079,474.248,0.0010504,0.031175058629728313,0.0008227627785667366,0.015998910704147523,0
STARLINK-35733,66224,53.1573,475.89,474.521,0.0010743387,0.0710377399840586,0.005001787854926297,0.03801976391949245,0
STARLINK-35734,66225,53.1585,476.207,474.174,0.0013536,0.07349372037002579,0.0013554049228638601,0.03742456264644482,0
STARLINK-34466,66226,53.1598,476.201,474.178,0.00081677,0.0477899836251047,0.0018916465746455504,0.024840815099875124,0
STARLINK-34882,66227,53.1604,476.162,474.048,0.0016452,0.09569660216133057,0.0020701749752147103,0.04888338856827264,0
STARLINK-35731,66228,53.1605,475.676,474.601,0.00098995539,0.31250367840353416,0.01905367717259681,0.1657786777880655,0
STARLINK-35758,66229,53.159,476.857,473.418,0.0010925,0.1419181315526406,0.00607012961228457,0.07399413058246258,0
STARLINK-35537,66234,53.1609,475.758,474.455,0.00089446,0.27109840390905926,0.017189784362624964,0.14414409413584212,0
STARLINK-34650,66258,53.1582,476.085,474.348,0.00081351,0.08017735689046503,0.005247060090801562,0.04271220849063329,0
STARLINK-35529,66259,53.1584,475.885,474.514,0.00077878,0.03828977307557988,0.0032238577758467407,0.02075681542571331,0
STARLINK-35420,66260,53.1586,475.711,474.671,0.0013124,0.11357038607781397,0.006817611538522658,0.060193998808168316,0
STARLINK-35536,66261,53.1597,475.585,474.755,0.00066265,0.2936635616789089,0.019522367584669777,0.15659296463178934,0
STARLINK-35487,66262,53.159,476.001,474.303,0.0017139,0.09374801202700161,0.0026593210119549193,0.048203666519478265,0
STARLINK-35541,66235,53.1597,475.844,474.539,0.0012967,0.09310688266851753,0.005294060094829664,0.0492004713816736,0
STARLINK-35454,66236,53.1572,475.992,474.415,0.00075797,0.060070573622132285,0.004027382195079848,0.032048977908606065,0
STARLINK-35557,66237,53.1576,475.761,474.6,0.00063873209,0.08154893915724726,0.006043927790743091,0.04379643347399517,0
STARLINK-35556,66238,53.1575,475.888,474.481,0.00072171,0.09087862019894699,0.006865205961119232,0.04887191308003311,0
STARLINK-35554,66239,53.1575,475.928,474.567,-0.00024322987,0.1828627450476531,0.01286417845878341,0.09786346175321825,0
STARLINK-35546,66240,53.1575,476.446,473.928,0.0013351,0.10470927378458124,0.0024374451188751236,0.053573359451728184,0
STARLINK-35497,66241,53.1575,476.028,474.297,0.00089265,0.09408756852299124,0.005728091086878701,0.049907829804934974,0
STARLINK-35480,66242,53.1565,475.779,474.726,0.0010145,0.2895639554387526,0.017865289899255274,0.15371462266900393,0
STARLINK-35495,66243,53.1586,476.242,474.197,0.00081603,0.04613826969152028,0.0015684298562026792,0.02385334977386148,0
STARLINK-35517,66244,53.157,476.276,474.138,0.00093298,0.057652520113967445,0.0014456367279946569,0.02954907842098105,0
STARLINK-35503,66245,53.157,476.021,474.405,0.00083245,0.045707047292330744,0.002783937587410832,0.024245492439870786,0
STARLINK-35434,66246,53.1577,475.772,474.72,0.0010040523,0.11116888532001543,0.0076384584153049466,0.059403671867660185,0
STARLINK-35481,66247,53.1589,476.156,474.259,0.00063778,0.12578115899792186,0.008446418763204499,0.06711378888056319,0
STARLINK-35416,66248,53.1594,476.292,474.227,0.0010597,0.061060714559835506,0.0013294702867756147,0.03119509242330556,0
STARLINK-35304,66249,53.1582,476.617,473.603,0.0012205,0.1348303712824947,0.004728486392808944,0.06977942883765183,0
STARLINK-35338,66250,53.1593,475.879,474.495,0.0013555,0.10592874736480792,0.006043017898945981,0.055985882631876954,0
STARLINK-35485,66251,53.159,475.853,474.341,0.00083109,0.15292256329412565,0.010411965916354252,0.08166726460523996,0
STARLINK-35483,66252,53.1574,476.638,473.629,0.0013303,0.12727772366638276,0.0036596574830031012,0.06546869057469293,0
STARLINK-35486,66253,53.1574,475.918,474.486,0.0010284376,0.07688100209235989,0.004624831664548261,0.040752916878454074,0
STARLINK-35488,66254,53.1577,475.902,474.424,0.00087435182,0.08707688162607946,0.005863931628317238,0.04647040662719835,0
STARLINK-35616,66255,53.1573,475.864,474.535,0.00098191038,0.09295394477353087,0.0066493061735712865,0.04980162547355108,0
STARLINK-35619,66256,53.1569,476.292,474.08,0.00091193,0.06266671502327652,0.0008198988816898585,0.03174330695248319,0
STARLINK-35615,66257,53.1583,475.85,474.547,0.0010453,0.06675824433552673,0.004233582261208847,0.035495913298367786,0
STARLINK-35801,66265,53.1603,476.718,473.814,0.00035007,0.35966335842236846,0.019349532907883604,0.18950644566512603,0
STARLINK-35802,66289,53.1601,475.971,474.399,0.0011244,0.041376115648782893,0.001699427406080395,0.021537771527431644,0
STARLINK-35799,66290,53.1595,475.867,474.525,0.00070379,0.03197499499506915,0.002915183561768369,0.01744508927841876,0
STARLINK-35800,66291,53.1586,475.889,474.51,0.00063041,0.3273468985062435,0.019633821224681627,0.17349035986546255,0
STARLINK-35798,66292,53.1601,475.935,474.331,0.001556,0.06379756468606544,0.0013518303938134348,0.03257469753993944,0
STARLINK-35056,66266,53.1591,475.645,474.687,0.0010345,0.08115702989891288,0.005858603371614165,0.04350781663526352,0
STARLINK-35550,66267,53.16,475.846,474.399,0.0024,0.169660778845831,0.006403097355473629,0.08803193810065231,0
STARLINK-35069,66268,53.1576,476.068,474.387,0.0010579,0.05024261778974735,0.002511057434148873,0.02637683761194811,0
STARLINK-34910,66269,53.1581,476.054,474.701,0.00058491,0.03742749132449322,0.003228858447257069,0.02032817488587514,0
STARLINK-35757,66270,53.1592,476.229,474.23,0.00080273,0.1539651701360705,0.009111910385773057,0.08153854026092178,0
STARLINK-35745,66271,53.1579,475.866,474.498,0.00082306,0.04091710944605448,0.0025822955443385474,0.02174970249519651,0
STARLINK-35741,66272,53.1596,476.388,474.111,0.00091442,0.06238767495642884,0.0006430530925069377,0.03151536402446789,0
STARLINK-35730,66273,53.1597,475.72,474.71,0.0011309,0.09806333567619019,0.007598044120143148,0.052830689898166666,0
STARLINK-35760,66274,53.1577,476.092,474.478,0.00038713,0.21052592165047762,0.013337995920993058,0.11193195878573534,0
STARLINK-35752,66275,53.1582,475.997,474.456,0.00097721,0.11059966528155311,0.007024015576909355,0.05881184042923124,0
STARLINK-35742,66276,53.1588,475.951,474.382,0.00097798,0.04430951897825289,0.002679930399702202,0.023494724688977543,0
STARLINK-35708,66277,53.1595,476.337,473.974,0.0011207,0.2238950288717367,0.012859631103994643,0.11837732998786568,0
STARLINK-35713,66278,53.1583,475.784,474.522,0.0011443,0.07865318740673707,0.004720698194438717,0.04168694280058789,0
STARLINK-35724,66279,53.1579,476.259,474.195,0.00023979,0.27105007568399336,0.015994535310671205,0.14352230549733228,0
STARLINK-35726,66280,53.1607,475.545,474.822,0.0010049,0.09290098116120027,0.0074932897631917825,0.05019713546219603,0
STARLINK-35727,66281,53.1579,475.946,474.373,0.0008022,0.03836720083495859,0.0029876112297594947,0.020677406032359045,0
STARLINK-35776,66282,53.1596,476.081,474.262,0.00092739,0.12449366473606302,0.007219573666736887,0.06585661920139996,0
STARLINK-35774,66283,53.1571,476.017,474.32,0.00099547,0.036815168045123726,0.0012346825848362079,0.019024925314979967,0
STARLINK-35830,66284,53.1586,475.86,474.355,0.0014941,0.07324254292274796,0.0029146626285535574,0.038078602775650755,0
STARLINK-35819,66285,53.1583,475.936,474.535,0.00055552,0.04173876027694972,0.004038357977264828,0.022888559127107275,0
STARLINK-35783,66286,53.1595,475.917,474.525,0.0010375,0.16739461289094165,0.010644146764179066,0.08901937982756036,0
STARLINK-34884,66287,53.1589,475.907,474.563,0.0009065,0.06756976104118646,0.004326050593861706,0.035947905817524085,0
STARLINK-34896,66288,53.1601,475.714,474.749,0.00086851,0.07707677372446001,0.005841065363481946,0.041458919543970976,0
STARLINK-35442,66319,43.0016,483.895,482.053,0.0014746,0.09394793513818163,0.00700079923470121,0.05047436718644142,0
STARLINK-35467,66343,43.0011,483.933,482.028,0.00107,0.28207696427468404,0.02110589989229414,0.15159143208348907,0
STARLINK-35511,66344,43.0009,484.009,481.893,0.0015634,0.11097658687319929,0.00849805896093331,0.0597373229170663,0
STARLINK-35440,66345,42.9953,483.584,482.329,0.00098775,0.16546025382268606,0.012369789552070942,0.0889150216873785,0
STARLINK-35482,66346,42.9966,483.906,482.066,0.001037,0.16589185740027218,0.010572734844595422,0.0882322961224338,0
STARLINK-35438,66347,43.0011,483.813,482.244,0.0009524,0.10411259848714008,0.009714974719533158,0.05691378660333662,0
STARLINK-34616,66320,42.9985,484.342,481.585,0.0010994,0.3018954849421175,0.02202775829476065,0.16196162161843908,0
STARLINK-34615,66321,42.9995,484.288,481.632,0.0013314,0.31376812343137805,0.019416674337223955,0.166592398884301,0
STARLINK-35292,66322,42.9999,483.727,482.164,0.0016350305,0.27444659120075987,0.021427833426736088,0.14793721231374798,0
STARLINK-35309,66323,43.0003,484.229,481.693,0.0015881,0.1484311820987798,0.010472856439426817,0.07945201926910331,0
STARLINK-35506,66324,42.9989,483.994,481.972,0.0010409,0.11418211546979219,0.009214791942061592,0.061698453705926894,0
STARLINK-35504,66325,42.9979,483.292,482.7,0.00097137,0.1587679600950518,0.013893505178675257,0.08633073263686354,0
STARLINK-35479,66326,42.9982,483.754,482.293,0.0014597,0.11491977593371447,0.008040720156139337,0.061480248044926904,0
STARLINK-35507,66327,43.0003,484.676,481.276,0.0012598,0.1544354958220092,0.010828018837422005,0.0826317573297156,0
STARLINK-35460,66328,42.9995,483.819,482.16,0.001008,0.10735776121180782,0.008782264188944521,0.05807001270037617,0
STARLINK-35505,66329,42.9926,483.896,482.001,0.0014815,0.2530383065297993,0.012045281377437047,0.13254179395361818,0
STARLINK-35512,66330,42.999,483.95,482.109,0.0012383,0.07731786076047044,0.00670693092950141,0.04201239584498592,0
STARLINK-35257,66331,42.9968,483.96,481.957,0.0012905,0.255017138116267,0.018153648096253337,0.13658539310626017,0
STARLINK-35322,66332,42.9984,483.751,482.095,0.001214,0.2533628733586212,0.019052349200991334,0.13620761127980627,0
STARLINK-35400,66333,43.0026,484.156,481.759,0.00093829,0.07355278281857014,0.006174872068025748,0.039863827443297944,0
STARLINK-35407,66334,42.9995,483.815,482.13,0.0011605,0.08553341107282049,0.007555392260389182,0.04654440166660483,0
STARLINK-35417,66335,42.995,484.856,481.018,0.0011067,0.38143075297668577,0.021140258084798913,0.20128550553074234,0
STARLINK-35404,66336,42.999,484.045,481.863,0.00047806,0.09472940987724761,0.00829558759364971,0.05151249873544866,0
STARLINK-34783,66337,43.0001,483.932,482.251,0.0012982,0.08110306948621993,0.007114588192105442,0.044108828839162686,0
STARLINK-35477,66338,42.9973,484.001,481.957,0.0013882,0.08474241685513587,0.005752096412233934,0.0452472566336849,0
STARLINK-35443,66339,42.9986,484.038,482.043,0.00083099,0.07295716884157294,0.00663624296807221,0.03979670590482257,0
STARLINK-35218,66340,42.9986,483.854,482.096,0.0014436,0.20710347269830234,0.015698480364219537,0.11140097653126094,0
STARLINK-35522,66341,42.9959,483.207,482.753,0.0010764,0.4414987283416011,0.027036230828894784,0.23426747958524793,0
STARLINK-35535,66342,42.9932,483.289,482.669,0.0011443,0.2794965502034816,0.019025416517949034,0.1492609833607153,0
STARLINK-35849,66348,53.1597,475.518,474.851,0.0012508708,0.10289455825747487,0.008104349503927018,0.05549945388070095,0
STARLINK-35821,66372,53.1589,476.221,474.357,0.00071172,0.05280116945593103,0.0033091543033638574,0.028055161879647444,0
STARLINK-35809,66373,53.16,476.154,474.244,0.00085961089,0.11008250289379036,0.00655089510079171,0.058316698997291035,0
STARLINK-35831,66374,53.1581,475.933,474.394,0.0011587,0.04751961396344555,0.002291072645000823,0.024905343304223185,0
STARLINK-35826,66375,53.1568,476.627,473.643,0.0014664,0.13261073503562534,0.0031795865449343957,0.06789516079027987,0
STARLINK-35848,66349,53.1565,475.781,474.34,0.00098099,0.2520735471975178,0.016606887645218452,0.13434021742136812,0
STARLINK-35829,66350,53.1587,476.05,474.264,0.0015987,0.08513211980384672,0.002715759687174979,0.04392393974551085,0
STARLINK-35828,66351,53.1581,476.34,474.007,0.0011738,0.08580366937571864,0.0004602657274321403,0.04313196755157539,0
STARLINK-35850,66352,53.1602,476.172,474.169,0.0010001,0.06124669814020413,0.0024128784826560187,0.031829788311430074,0
STARLINK-35869,66353,53.1611,475.911,474.389,0.0014054,0.06672862281504989,0.0021891323568344876,0.03445887758594219,0
STARLINK-35895,66354,53.1591,475.529,474.822,0.0011426521,0.2285998526472175,0.015389407307889675,0.12199462997755359,0
STARLINK-35861,66355,53.1581,476.362,473.932,0.0012772,0.11101731515220488,0.002179055311198976,0.05659818523170193,0
STARLINK-35851,66356,53.1574,475.864,474.453,0.00098692126,0.20714037801970775,0.013228807220171624,0.11018459261993968,0
STARLINK-35817,66357,53.1567,476.331,474.001,0.00096824,0.08217965417565751,0.0015565492759878157,0.041868101725822664,0
STARLINK-35807,66358,53.1565,475.754,474.577,0.0011318,0.08373336406370473,0.005698850347069115,0.04471610720538692,0
STARLINK-35805,66359,53.1582,476.272,474.095,0.001007,0.10403419566757521,0.004455485787303932,0.05424484072743957,0
STARLINK-35823,66360,53.1597,476.12,474.27,0.00090807,0.04337404218174853,0.001927777110221182,0.022650909645984856,0
STARLINK-35813,66361,53.1584,476.971,473.381,0.00097423,0.16458348263114925,0.008424342526294079,0.08650391257872167,0
STARLINK-35822,66362,53.1572,476.47,473.855,0.00090916,0.13263095588985807,0.005662374633109577,0.06914666526148383,0
STARLINK-35806,66363,53.1595,475.389,474.926,0.0009612671,0.10580286393734162,0.010079007808877499,0.057940935873109556,0
STARLINK-35797,66364,53.1571,476.395,473.863,0.0014889,0.10048521038032682,0.0009523423678981701,0.05071877637411249,0
STARLINK-35827,66365,53.1581,475.727,474.343,0.0015744,0.1495303287337678,0.007833993381130246,0.07868216105744902,0
STARLINK-35845,66366,53.1581,475.644,474.644,0.0010977,0.07892810413399728,0.005429558509520852,0.04217883132175907,0
STARLINK-35846,66367,53.159,475.803,474.556,0.00098211,0.05457906770798288,0.0035025452225795495,0.029040806465281215,0
STARLINK-34861,66368,53.157,476.319,473.987,0.0011381,0.10387147941051196,0.0029875297318581267,0.053429504571185046,0
STARLINK-35795,66369,53.1578,475.9,474.579,0.00075416471,0.06248938958851166,0.00538155335899214,0.0339354714737519,0
STARLINK-35824,66370,53.1574,475.811,474.526,0.0011172,0.05588151791140294,0.003264500790471839,0.029573009350937388,0
STARLINK-35804,66371,53.1576,476.474,473.838,0.0010543,0.13972532654629685,0.007289772467782167,0.07350754950703951,0
STARLINK-35139,66380,53.1601,475.813,474.488,0.0015474799,0.09321822608321821,0.004487052400136974,0.04885263924167759,0
STARLINK-35691,66404,53.1595,475.798,474.529,0.001249,0.07273136727191985,0.004009684727017812,0.03837052599946883,0
STARLINK-35683,66405,53.1613,476.247,474.072,0.0010478,0.11621018186369361,0.005239810225769745,0.06072499604473168,0
STARLINK-34840,66406,53.1601,475.794,474.597,0.0016281009,0.24041775947221966,0.013062875188783022,0.12674031733050134,0
STARLINK-35686,66407,53.1601,475.639,474.75,0.00057571184,0.2559756217960928,0.01796143990869152,0.13696853085239216,0
STARLINK-35679,66408,53.1575,476.815,473.527,0.0010555,0.18249168658249776,0.010030362040766736,0.09626102431163225,0
STARLINK-35158,66381,53.1592,476.398,474.03,0.0010832329,0.07661485747666674,0.0009251673830651452,0.03877001242986594,0
STARLINK-35639,66382,53.1573,475.626,474.795,0.00048313,0.2798997455751761,0.017429160843574827,0.14866445320937546,0
STARLINK-35690,66383,53.16,476.077,474.289,0.00097235104,0.0779186730057362,0.0043880696724535595,0.04115337133909488,0
STARLINK-35662,66384,53.1601,476.191,474.215,0.0011318377,0.07897448314741816,0.003161630205352482,0.04106805667638532,0
STARLINK-35659,66385,53.16,476.238,474.265,0.0010340496,0.045419244483845156,0.0003143942059444005,0.02286681934489478,0
STARLINK-35651,66386,53.1603,475.908,474.475,0.00108608,0.070066969232503,0.004754530429505533,0.037410749831004265,0
STARLINK-35661,66387,53.1603,476.076,474.272,0.00099695826,0.05025103122225336,0.002256285847156725,0.026253658534705043,0
STARLINK-35647,66388,53.1604,476.129,474.169,0.0010519,0.0698956267811145,0.002931869174565104,0.0364137479778398,0
STARLINK-35694,66389,53.1601,475.858,474.509,0.00074981942,0.033315844845516446,0.0029265838906873246,0.018121214368101886,0
STARLINK-35665,66390,53.1595,477.004,473.286,0.0010624281,0.3244733568041187,0.019183999668607,0.17182867823636286,0
STARLINK-35656,66391,53.1595,475.613,474.766,0.0012222935,0.28001706476140076,0.01718574752811277,0.14860140614475675,0
STARLINK-35671,66392,53.1579,476.503,473.845,0.0010055,0.09482918349722594,0.002482917986064551,0.048656050741645245,0
STARLINK-35652,66393,53.1593,476.29,474.141,0.0010351178,0.07286518248092808,0.0026518017316799355,0.037758492106304005,0
